,tick,exchange,country_name,currency,sector,industry,fulltime_employees
312,HAIFJ.CO,Copenhagen,Norway,DKK,,,
313,NDIGSTKL1.CO,Copenhagen,Norway,DKK,,,
314,NDIB2KL1.CO,Copenhagen,Norway,DKK,,,
315,MAJEMV.CO,Copenhagen,Norway,DKK,,,
316,BAIDKAIBAKKA.CO,Copenhagen,Norway,DKK,,,
317,DKIMOB.CO,Copenhagen,Norway,DKK,,,
318,DKIGLIADKKH.CO,Copenhagen,Norway,DKK,,,
319,NYIBDA.CO,Copenhagen,Norway,DKK,,,
320,SPIUSSKL.CO,Copenhagen,Norway,DKK,,,
321,DKIGI.CO,Copenhagen,Norway,DKK,,,
322,DKIDKF.CO,Copenhagen,Norway,DKK,,,
323,SPIC25KL.CO,Copenhagen,Norway,DKK,,,
324,SYIBRIKL.CO,Copenhagen,Norway,DKK,,,
325,SPVIGAKL.CO,Copenhagen,Norway,DKK,,,
326,SEISHP.CO,Copenhagen,Norway,DKK,,,
327,NDIEMMAENKL1.CO,Copenhagen,Norway,DKK,,,
328,BULL-HVED-X2H.CO,Copenhagen,Norway,DKK,,,
329,WEIKCA.CO,Copenhagen,Norway,DKK,,,
330,NDIJAPENHKL1.CO,Copenhagen,Norway,DKK,,,
331,NDIVOBKL1.CO,Copenhagen,Norway,DKK,,,
332,DKIKO.CO,Copenhagen,Norway,DKK,,,
333,HAIVOB.CO,Copenhagen,Norway,DKK,,,
334,DKINVO.CO,Copenhagen,Norway,DKK,,,
335,MMINO.CO,Copenhagen,Norway,DKK,,,
336,PMIPCBAKLNEUR.CO,Copenhagen,Norway,EUR,,,
337,LSIDBA.CO,Copenhagen,Norway,DKK,,,
338,SEIBVP.CO,Copenhagen,Norway,DKK,,,
339,BAILDKOAA.CO,Copenhagen,Norway,DKK,,,
340,NYIKRO.CO,Copenhagen,Norway,DKK,,,
341,PFIKRB.CO,Copenhagen,Norway,DKK,,,
342,SKIFOA.CO,Copenhagen,Norway,DKK,,,
343,NDIKOLKL1.CO,Copenhagen,Norway,DKK,,,
344,SPIMLRKLA.CO,Copenhagen,Norway,DKK,,,
345,SYIFJEADKK.CO,Copenhagen,Norway,DKK,,,
346,INIOLC.CO,Copenhagen,Norway,DKK,,,
347,BAIGOBUAKKA.CO,Copenhagen,Norway,DKK,,,
348,NDIMLOKL1.CO,Copenhagen,Norway,DKK,,,
349,DKIDKA.CO,Copenhagen,Norway,DKK,,,
350,IIVBONDESG.CO,Copenhagen,Norway,DKK,,,
351,FPIGHY.CO,Copenhagen,Norway,DKK,,,
352,WEIFBA.CO,Copenhagen,Norway,DKK,,,
353,BAIDKAIBA.CO,Copenhagen,Norway,DKK,,,
354,SEIDAAP.CO,Copenhagen,Norway,DKK,,,
355,BAILDOBA.CO,Copenhagen,Norway,DKK,,,
356,SYIVLVIKL.CO,Copenhagen,Norway,DKK,,,
357,SPIVIGKLA.CO,Copenhagen,Norway,DKK,,,
358,FIIEUM.CO,Copenhagen,Norway,DKK,,,
359,LSIGAA.CO,Copenhagen,Norway,DKK,,,
360,BIV10.CO,Copenhagen,Norway,DKK,,,
361,SPIMAAKLA.CO,Copenhagen,Norway,DKK,,,
362,SSIGVEURR.CO,Copenhagen,Norway,EUR,,,
363,MAJVAA.CO,Copenhagen,Norway,DKK,,,
364,FIIDKM.CO,Copenhagen,Norway,DKK,,,
