,tick,exchange,country_name,currency,sector,industry,fulltime_employees
1465,002755.SZ,Shenzhen,China,CNY,Healthcare,Drug Manufacturers—Specialty & Generic,"1,602"
1466,600180.SS,Shanghai,China,CNY,Industrials,Integrated Freight & Logistics,481
1467,688601.SS,Shanghai,China,CNY,Technology,Semiconductors,309
1468,900945.SS,Shanghai,China,USD,Industrials,Airlines,"36,971"
1469,600550.SS,Shanghai,China,CNY,Industrials,Specialty Industrial Machinery,"4,038"
1470,301215.SZ,Shenzhen,China,CNY,Consumer Cyclical,Auto & Truck Dealerships,91
1471,688166.SS,Shanghai,China,CNY,Healthcare,Biotechnology,910
1472,603055.SS,Shanghai,China,CNY,Consumer Cyclical,Textile Manufacturing,
1473,002911.SZ,Shenzhen,China,CNY,Utilities,Utilities—Regulated Gas,"1,923"
1474,000681.SZ,Shenzhen,China,CNY,Communication Services,Internet Content & Information,483
1475,600577.SS,Shanghai,China,CNY,Industrials,Electrical Equipment & Parts,"3,188"
1476,601330.SS,Shanghai,China,CNY,Industrials,Waste Management,"3,007"
1477,000989.SZ,Shenzhen,China,CNY,Healthcare,Drug Manufacturers—Specialty & Generic,
1478,600586.SS,Shanghai,China,CNY,Basic Materials,Specialty Chemicals,"3,453"
1479,002174.SZ,Shenzhen,China,CNY,Communication Services,Electronic Gaming & Multimedia,"2,134"
1480,600072.SS,Shanghai,China,CNY,Basic Materials,Steel,"1,609"
1481,688018.SS,Shanghai,China,CNY,Technology,Semiconductors,517
1482,603053.SS,Shanghai,China,CNY,Utilities,Utilities—Regulated Gas,"2,551"
1483,600058.SS,Shanghai,China,CNY,Industrials,Industrial Distribution,"3,177"
1484,300662.SZ,Shenzhen,China,CNY,Industrials,Staffing & Employment Services,"3,384"
1485,002639.SZ,Shenzhen,China,CNY,Industrials,Specialty Industrial Machinery,"3,910"
1486,000950.SZ,Shenzhen,China,CNY,Healthcare,Medical Care Facilities,"12,498"
1487,688106.SS,Shanghai,China,CNY,Basic Materials,Specialty Chemicals,"2,125"
1488,601949.SS,Shanghai,China,CNY,Communication Services,Publishing,"4,336"
1489,600881.SS,Shanghai,China,CNY,Industrials,Conglomerates,"18,866"
1490,000546.SZ,Shenzhen,China,CNY,Industrials,Engineering & Construction,"3,299"
1491,000650.SZ,Shenzhen,China,CNY,Healthcare,Drug Manufacturers—Specialty & Generic,"6,538"
1492,002583.SZ,Shenzhen,China,CNY,Technology,Communication Equipment,"6,863"
1493,603337.SS,Shanghai,China,CNY,Industrials,Specialty Industrial Machinery,"8,925"
1494,601882.SS,Shanghai,Haiti,CNY,Industrials,Specialty Industrial Machinery,
1495,300080.SZ,Shenzhen,China,CNY,Technology,Semiconductor Equipment & Materials,"4,416"
1496,603612.SS,Shanghai,China,CNY,Basic Materials,Chemicals,"3,208"
1497,600330.SS,Shanghai,China,CNY,Technology,Electronic Components,"4,977"
1498,300298.SZ,Shenzhen,China,CNY,Healthcare,Medical Devices,"3,138"
1499,688148.SS,Shanghai,China,CNY,Industrials,Electrical Equipment & Parts,894
1500,600783.SS,Shanghai,China,CNY,Industrials,Specialty Industrial Machinery,421
1501,000912.SZ,Shenzhen,China,CNY,Basic Materials,Agricultural Inputs,"2,987"
1502,300596.SZ,Shenzhen,China,CNY,Basic Materials,Specialty Chemicals,"2,327"
1503,300075.SZ,Shenzhen,China,CNY,Technology,Software—Application,"8,323"
1504,688177.SS,Shanghai,China,CNY,Healthcare,Biotechnology,
1505,000758.SZ,Shenzhen,China,CNY,Basic Materials,Other Industrial Metals & Mining,"5,064"
1506,002387.SZ,Shenzhen,China,CNY,Technology,Electronic Components,"5,745"
1507,000056.SZ,Shenzhen,China,CNY,Real Estate,Real Estate—Development,960
1508,002053.SZ,Shenzhen,China,CNY,Basic Materials,Specialty Chemicals,"2,411"
1509,600071.SS,Shanghai,China,CNY,Consumer Cyclical,Leisure,"3,083"
1510,600078.SS,Shanghai,China,CNY,Basic Materials,Chemicals,"2,224"
1511,300036.SZ,Shenzhen,China,CNY,Technology,Scientific & Technical Instruments,"4,062"
1512,600496.SS,Shanghai,China,CNY,Industrials,Engineering & Construction,
1513,601137.SS,Shanghai,China,CNY,Basic Materials,Copper,"5,034"
1514,002573.SZ,Shenzhen,China,CNY,Industrials,Engineering & Construction,"1,854"
1515,002847.SZ,Shenzhen,China,CNY,Consumer Defensive,Packaged Foods,"3,402"
1516,002837.SZ,Shenzhen,China,CNY,Industrials,Specialty Industrial Machinery,"2,347"
1517,600996.SS,Shanghai,China,CNY,Communication Services,Broadcasting,"6,190"
1518,300133.SZ,Shenzhen,China,CNY,Communication Services,Entertainment,660
1519,000603.SZ,Shenzhen,China,CNY,Basic Materials,Other Industrial Metals & Mining,"1,581"
1520,300406.SZ,Shenzhen,China,CNY,Healthcare,Diagnostics & Research,907
1521,002489.SZ,Shenzhen,China,CNY,Consumer Cyclical,"Furnishings, Fixtures & Appliances","9,832"
1522,300323.SZ,Shenzhen,China,CNY,Technology,Semiconductor Equipment & Materials,"3,369"
1523,688526.SS,Shanghai,China,CNY,Healthcare,Biotechnology,848
1524,002006.SZ,Shenzhen,China,CNY,Industrials,Specialty Industrial Machinery,"1,232"
1525,300101.SZ,Shenzhen,China,CNY,Technology,Communication Equipment,
1526,300475.SZ,Shenzhen,China,CNY,Industrials,Tools & Accessories,627
1527,603881.SS,Shanghai,China,CNY,Technology,Information Technology Services,430
1528,002085.SZ,Shenzhen,China,CNY,Consumer Cyclical,Auto Parts,"11,806"
1529,000982.SZ,Shenzhen,China,CNY,Consumer Cyclical,Textile Manufacturing,33
1530,601388.SS,Shanghai,China,CNY,Basic Materials,Aluminum,"1,746"
1531,000501.SZ,Shenzhen,China,CNY,Consumer Cyclical,Department Stores,"9,038"
1532,600993.SS,Shanghai,China,CNY,Healthcare,Drug Manufacturers—Specialty & Generic,"3,208"
1533,300655.SZ,Shenzhen,China,CNY,Basic Materials,Specialty Chemicals,578
1534,600903.SS,Shanghai,China,CNY,Utilities,Utilities—Regulated Gas,"3,639"
1535,002190.SZ,Shenzhen,China,CNY,Consumer Cyclical,Auto Parts,"1,147"
1536,300203.SZ,Shenzhen,China,CNY,Technology,Scientific & Technical Instruments,"6,056"
1537,600975.SS,Shanghai,China,CNY,Consumer Defensive,Farm Products,"1,551"
1538,301087.SZ,Shenzhen,China,CNY,Healthcare,Medical Devices,
1539,002959.SZ,Shenzhen,China,CNY,Consumer Cyclical,"Furnishings, Fixtures & Appliances","4,273"
1540,600602.SS,Shanghai,China,CNY,Technology,Software—Infrastructure,"2,444"
1541,603888.SS,Shanghai,China,CNY,Communication Services,Internet Content & Information,"1,853"
1542,000046.SZ,Shenzhen,China,CNY,Financial Services,Financial Conglomerates,"9,601"
1543,605399.SS,Shanghai,China,CNY,Basic Materials,Chemicals,721
1544,603997.SS,Shanghai,China,CNY,Consumer Cyclical,Auto Parts,"17,709"
1545,300855.SZ,Shenzhen,China,CNY,Basic Materials,Steel,499
1546,000543.SZ,Shenzhen,China,CNY,Utilities,Utilities—Regulated Electric,"3,446"
1547,688091.SS,Shanghai,China,CNY,Healthcare,Drug Manufacturers—Specialty & Generic,122
1548,603212.SS,Shanghai,China,CNY,Basic Materials,Specialty Chemicals,731
1549,603938.SS,Shanghai,China,CNY,Basic Materials,Chemicals,"1,173"
1550,600523.SS,Shanghai,China,CNY,Consumer Cyclical,Auto Parts,"4,388"
1551,603299.SS,Shanghai,China,CNY,Basic Materials,Chemicals,"3,938"
1552,603609.SS,Shanghai,China,CNY,Consumer Defensive,Farm Products,
1553,300772.SZ,Shenzhen,China,CNY,Industrials,Specialty Industrial Machinery,
1554,200011.SZ,Shenzhen,China,HKD,Real Estate,Real Estate—Development,"7,658"
1555,600720.SS,Shanghai,China,CNY,Basic Materials,Building Materials,"4,486"
1556,603730.SS,Shanghai,China,CNY,Consumer Cyclical,Auto Parts,"8,038"
1557,300394.SZ,Shenzhen,China,CNY,Technology,Communication Equipment,
1558,000019.SZ,Shenzhen,China,CNY,Consumer Defensive,Packaged Foods,"1,246"
1559,603587.SS,Shanghai,China,CNY,Consumer Cyclical,Apparel Manufacturing,"2,249"
1560,603348.SS,Shanghai,China,CNY,Consumer Cyclical,Auto Parts,"5,611"
1561,688508.SS,Shanghai,China,CNY,Technology,Semiconductors,
1562,002063.SZ,Shenzhen,China,CNY,Technology,Software—Application,
1563,601606.SS,Shanghai,China,CNY,Industrials,Specialty Industrial Machinery,"3,843"
1564,601279.SS,Shanghai,China,CNY,Consumer Cyclical,Auto Parts,
1565,300527.SZ,Shenzhen,China,CNY,Industrials,Specialty Industrial Machinery,"1,485"
1566,603181.SS,Shanghai,China,CNY,Basic Materials,Specialty Chemicals,823
1567,600633.SS,Shanghai,China,CNY,Communication Services,Internet Content & Information,"2,350"
1568,000915.SZ,Shenzhen,China,CNY,Healthcare,Drug Manufacturers—Specialty & Generic,"2,774"
1569,000572.SZ,Shenzhen,China,CNY,Consumer Cyclical,Auto Manufacturers,"3,122"
1570,600211.SS,Shanghai,China,CNY,Healthcare,Drug Manufacturers—Specialty & Generic,733
1571,605168.SS,Shanghai,China,CNY,Communication Services,Advertising Agencies,
1572,002158.SZ,Shenzhen,China,CNY,Industrials,Specialty Industrial Machinery,
1573,603358.SS,Shanghai,China,CNY,Consumer Cyclical,Auto Parts,
1574,688151.SS,Shanghai,China,CNY,Healthcare,Medical Instruments & Supplies,707
1575,300138.SZ,Shenzhen,China,CNY,Consumer Defensive,Farm Products,
1576,300770.SZ,Shenzhen,China,CNY,Communication Services,Entertainment,326
1577,601011.SS,Shanghai,China,CNY,Basic Materials,Coking Coal,"2,450"
1578,600477.SS,Shanghai,China,CNY,Basic Materials,Steel,"5,031"
1579,688262.SS,Shanghai,China,CNY,Technology,Semiconductors,
1580,605599.SS,Shanghai,China,CNY,Consumer Cyclical,Luxury Goods,
1581,688248.SS,Shanghai,China,CNY,Industrials,Electrical Equipment & Parts,
1582,600744.SS,Shanghai,China,CNY,Utilities,Utilities—Regulated Electric,"5,752"
1583,300151.SZ,Shenzhen,China,CNY,Consumer Cyclical,Auto Parts,
1584,688766.SS,Shanghai,China,CNY,Technology,Semiconductors,216
1585,002746.SZ,Shenzhen,China,CNY,Consumer Defensive,Packaged Foods,"5,351"
1586,600429.SS,Shanghai,China,CNY,Consumer Defensive,Packaged Foods,"6,721"
1587,600874.SS,Shanghai,China,CNY,Industrials,Waste Management,"2,300"
1588,300116.SZ,Shenzhen,China,CNY,Industrials,Electrical Equipment & Parts,809
1589,002930.SZ,Shenzhen,China,CNY,Industrials,Marine Shipping,"1,043"
1590,300027.SZ,Shenzhen,China,CNY,Communication Services,Entertainment,800
1591,603505.SS,Shanghai,China,CNY,Basic Materials,Other Industrial Metals & Mining,947
1592,600269.SS,Shanghai,China,CNY,Industrials,Infrastructure Operations,"3,220"
1593,300953.SZ,Shenzhen,China,CNY,Industrials,Metal Fabrication,"2,219"
1594,603219.SS,Shanghai,China,CNY,Consumer Cyclical,"Furnishings, Fixtures & Appliances","2,035"
1595,600461.SS,Shanghai,China,CNY,Utilities,Utilities—Regulated Water,"5,864"
1596,603060.SS,Shanghai,China,CNY,Industrials,Consulting Services,
1597,000420.SZ,Shenzhen,China,CNY,Basic Materials,Chemicals,"5,406"
1598,601069.SS,Shanghai,China,CNY,Basic Materials,Gold,"1,640"
1599,300260.SZ,Shenzhen,China,CNY,Industrials,Specialty Industrial Machinery,"1,926"
1600,603308.SS,Shanghai,China,CNY,Industrials,Metal Fabrication,"4,483"
1601,600094.SS,Shanghai,China,CNY,Real Estate,Real Estate—Development,"1,205"
1602,688100.SS,Shanghai,China,CNY,Technology,Information Technology Services,737
1603,600422.SS,Shanghai,China,CNY,Healthcare,Drug Manufacturers—Specialty & Generic,
1604,688586.SS,Shanghai,China,CNY,Industrials,Aerospace & Defense,"1,385"
1605,000550.SZ,Shenzhen,China,CNY,Consumer Cyclical,Auto Manufacturers,"12,930"
1606,600748.SS,Shanghai,China,CNY,Real Estate,Real Estate—Development,"7,535"
1607,300525.SZ,Shenzhen,China,CNY,Technology,Software—Application,"3,695"
1608,600033.SS,Shanghai,China,CNY,Industrials,Infrastructure Operations,
1609,300119.SZ,Shenzhen,China,CNY,Healthcare,Drug Manufacturers—Specialty & Generic,"2,701"
1610,600604.SS,Shanghai,China,CNY,Real Estate,Real Estate Services,197
1611,000631.SZ,Shenzhen,China,CNY,Real Estate,Real Estate Services,615
1612,900934.SS,Shanghai,China,USD,Consumer Cyclical,Lodging,
1613,002239.SZ,Shenzhen,China,CNY,Consumer Cyclical,Auto Parts,"5,322"
1614,600158.SS,Shanghai,China,CNY,Real Estate,Real Estate Services,"1,790"
1615,600169.SS,Shanghai,China,CNY,Industrials,Specialty Industrial Machinery,"6,321"
1616,605222.SS,Shanghai,China,CNY,Industrials,Electrical Equipment & Parts,"3,048"
1617,603920.SS,Shanghai,China,CNY,Technology,Electronic Components,
1618,600710.SS,Shanghai,China,CNY,Industrials,Farm & Heavy Construction Machinery,"20,202"
1619,600939.SS,Shanghai,China,CNY,Industrials,Engineering & Construction,"15,774"
1620,600651.SS,Shanghai,China,CNY,Consumer Cyclical,"Furnishings, Fixtures & Appliances","3,661"
1621,002665.SZ,Shenzhen,China,CNY,Industrials,Specialty Industrial Machinery,912
1622,603718.SS,Shanghai,China,CNY,Healthcare,Biotechnology,518
1623,601702.SS,Shanghai,China,CNY,Basic Materials,Aluminum,
1624,300369.SZ,Shenzhen,China,CNY,Technology,Software—Infrastructure,"3,402"
1625,002020.SZ,Shenzhen,China,CNY,Healthcare,Drug Manufacturers—Specialty & Generic,"3,490"
1626,605138.SS,Shanghai,China,CNY,Consumer Cyclical,Textile Manufacturing,"23,082"
1627,002678.SZ,Shenzhen,China,CNY,Consumer Cyclical,Leisure,"2,454"
1628,688606.SS,Shanghai,China,CNY,Healthcare,Medical Instruments & Supplies,
1629,002419.SZ,Shenzhen,China,CNY,Consumer Cyclical,Department Stores,"17,319"
1630,002961.SZ,Shenzhen,China,CNY,Financial Services,Capital Markets,656
1631,600750.SS,Shanghai,China,CNY,Healthcare,Drug Manufacturers—Specialty & Generic,"4,153"
1632,603315.SS,Shanghai,China,CNY,Basic Materials,Steel,865
1633,603708.SS,Shanghai,China,CNY,Consumer Cyclical,Department Stores,"27,049"
1634,002034.SZ,Shenzhen,China,CNY,Industrials,Waste Management,
1635,605388.SS,Shanghai,China,CNY,Consumer Defensive,Beverages—Non-Alcoholic,686
1636,600400.SS,Shanghai,China,CNY,Consumer Cyclical,Apparel Manufacturing,"3,408"
1637,603093.SS,Shanghai,China,CNY,Financial Services,Capital Markets,955
1638,688007.SS,Shanghai,China,CNY,Technology,Consumer Electronics,
1639,688505.SS,Shanghai,China,CNY,Healthcare,Drug Manufacturers—Specialty & Generic,776
1640,300055.SZ,Shenzhen,China,CNY,Utilities,Utilities—Regulated Water,
1641,002123.SZ,Shenzhen,China,CNY,Technology,Software—Application,999
1642,688621.SS,Shanghai,China,CNY,Healthcare,Drug Manufacturers—Specialty & Generic,873
1643,002819.SZ,Shenzhen,China,CNY,Technology,Electronics & Computer Distribution,"1,212"
