,tick,exchange,country_name,currency,sector,industry,fulltime_employees
111,ILK1S.HE,Helsinki,Finland,EUR,Communication Services,Publishing,455
112,LAMOR.HE,Helsinki,Finland,EUR,Industrials,Pollution & Treatment Controls,290
113,AIFORIA.HE,Helsinki,Finland,EUR,Healthcare,Health Information Services,
114,BOREO.HE,Helsinki,Finland,EUR,Technology,Electronics & Computer Distribution,415
115,ESENSE.HE,Helsinki,Finland,EUR,Industrials,Specialty Business Services,"2,000"
116,LL1SPAC.HE,Helsinki,Finland,EUR,Financial Services,Shell Companies,
117,SIILI.HE,Helsinki,Finland,EUR,Technology,Information Technology Services,885
118,SRV1V.HE,Helsinki,Finland,EUR,Industrials,Engineering & Construction,843
119,SSH1V.HE,Helsinki,Finland,EUR,Technology,Software—Infrastructure,123
120,BETOLAR.HE,Helsinki,Finland,EUR,Basic Materials,Building Materials,23
121,LOIHDE.HE,Helsinki,Finland,EUR,Technology,Software—Infrastructure,737
122,NLG1V.HE,Helsinki,Finland,EUR,Industrials,Railroads,140
123,SIEVI.HE,Helsinki,Finland,EUR,Financial Services,Asset Management,7
124,KREATE.HE,Helsinki,Finland,EUR,Industrials,Engineering & Construction,385
125,TLT1V.HE,Helsinki,Finland,EUR,Technology,Communication Equipment,847
