,tick,exchange,country_name,currency,sector,industry,fulltime_employees
90,ADN.SI,SES,Singapore,SGD,Real Estate,Real Estate—Development,454
91,ACV.SI,SES,Singapore,SGD,,,
92,P15.SI,SES,Singapore,SGD,Financial Services,Asset Management,10
93,LJ3.SI,SES,Singapore,SGD,Real Estate,Real Estate—Diversified,823
94,S41.SI,SES,Singapore,SGD,Financial Services,Banks—Regional,608
95,BTOU.SI,SES,Singapore,USD,Real Estate,REIT—Office,13
96,DCRU.SI,SES,Singapore,USD,Real Estate,REIT—Specialty,"3,000"
97,CRPU.SI,SES,Singapore,SGD,Real Estate,REIT—Retail,384
98,EH5.SI,SES,Malaysia,SGD,Real Estate,Real Estate—Development,"1,193"
99,O5RU.SI,SES,Singapore,SGD,Real Estate,REIT—Industrial,22
100,A26.SI,SES,Singapore,SGD,Real Estate,Real Estate—Development,
101,S61.SI,SES,Singapore,SGD,Industrials,Railroads,
102,U9E.SI,SES,China,SGD,Utilities,Utilities—Regulated Water,"2,318"
103,OXMU.SI,SES,Singapore,USD,Real Estate,REIT—Office,
104,CHZ.SI,SES,Singapore,SGD,Industrials,Staffing & Employment Services,839
105,RE4.SI,SES,Singapore,SGD,Energy,Thermal Coal,197
106,558.SI,SES,Singapore,SGD,Technology,Semiconductor Equipment & Materials,592
107,5UX.SI,SES,Singapore,SGD,Real Estate,Real Estate—Development,
108,CMOU.SI,SES,Singapore,USD,Real Estate,REIT—Office,6
109,G92.SI,SES,Singapore,SGD,Energy,Oil & Gas Refining & Marketing,121
110,H18.SI,SES,Singapore,SGD,Consumer Cyclical,Lodging,
111,H30.SI,SES,Singapore,SGD,Real Estate,Real Estate Services,87
112,5CP.SI,SES,Singapore,SGD,,,
113,WJP.SI,SES,Singapore,SGD,Consumer Cyclical,Auto & Truck Dealerships,864
114,UD1U.SI,SES,Singapore,SGD,Real Estate,REIT—Office,
115,8AZ.SI,SES,Singapore,SGD,Technology,Electronic Components,"2,500"
116,D03.SI,SES,Singapore,SGD,Consumer Defensive,Packaged Foods,
117,C41.SI,SES,Singapore,SGD,Consumer Cyclical,Luxury Goods,586
118,NPW.SI,SES,Malaysia,SGD,Industrials,Metal Fabrication,
119,5IG.SI,SES,Singapore,SGD,Utilities,Utilities—Diversified,"1,167"
120,OYY.SI,SES,Singapore,SGD,Real Estate,Real Estate Services,147
121,M01.SI,SES,Singapore,SGD,Consumer Cyclical,Department Stores,
122,E28.SI,SES,Malaysia,SGD,Technology,Electronic Components,"2,849"
123,AW9U.SI,SES,Singapore,SGD,Real Estate,REIT—Healthcare Facilities,
124,XJB.SI,SES,Singapore,SGD,Communication Services,Entertainment,170
125,MV4.SI,SES,Singapore,SGD,Consumer Defensive,Packaged Foods,
126,H22.SI,SES,Singapore,SGD,Consumer Cyclical,Auto Manufacturers,
127,H07.SI,SES,Singapore,SGD,Consumer Cyclical,Lodging,422
128,S56.SI,SES,Singapore,SGD,Industrials,Marine Shipping,151
129,E27.SI,SES,Singapore,SGD,Communication Services,Advertising Agencies,
130,DHLU.SI,SES,Singapore,SGD,Real Estate,REIT—Industrial,
131,BHK.SI,SES,Singapore,SGD,Utilities,Utilities—Regulated Water,"6,031"
132,BWM.SI,SES,China,SGD,Utilities,Utilities—Renewable,"2,546"
133,5G3.SI,SES,Singapore,SGD,Healthcare,Medical Care Facilities,
134,F83.SI,SES,Singapore,SGD,Industrials,Integrated Freight & Logistics,875
135,BWCU.SI,SES,Singapore,SGD,Real Estate,REIT—Industrial,
136,5JS.SI,SES,Singapore,SGD,Consumer Defensive,Farm Products,
137,O10.SI,SES,Singapore,SGD,Real Estate,Real Estate Services,
138,Q01.SI,SES,Singapore,SGD,Consumer Defensive,Packaged Foods,"10,000"
139,Y03.SI,SES,Singapore,SGD,Consumer Defensive,Packaged Foods,"1,844"
140,P34.SI,SES,Singapore,SGD,Consumer Defensive,Confectioners,
141,T24.SI,SES,Singapore,SGD,Real Estate,Real Estate—Diversified,
142,M1GU.SI,SES,Singapore,SGD,Real Estate,REIT—Industrial,
143,1D0.SI,SES,Singapore,SGD,Consumer Cyclical,Restaurants,
144,QC7.SI,SES,Singapore,SGD,Healthcare,Medical Care Facilities,
145,F9D.SI,SES,Singapore,SGD,Industrials,Conglomerates,"1,114"
