,tick,exchange,country_name,currency,sector,industry,fulltime_employees
146,UNT.WA,Warsaw,Poland,PLN,Utilities,Utilities—Regulated Gas,
147,OBL.WA,Warsaw,Poland,PLN,Industrials,Waste Management,400
148,PBX.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,"1,700"
149,DCR.WA,Warsaw,Poland,PLN,Consumer Cyclical,Home Improvement Retail,532
150,KGN.WA,Warsaw,Poland,PLN,Utilities,Utilities—Regulated Electric,
151,LBW.WA,Warsaw,Poland,PLN,Industrials,Aerospace & Defense,"1,021"
152,WTN.WA,Warsaw,Poland,PLN,Consumer Cyclical,Apparel Retail,406
153,NVT.WA,Warsaw,Poland,PLN,Consumer Cyclical,Textile Manufacturing,209
154,BIO.WA,Warsaw,Poland,PLN,Healthcare,Biotechnology,365
155,TOR.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,
156,SNK.WA,Warsaw,Poland,PLN,Consumer Cyclical,Auto Parts,
157,ATG.WA,Warsaw,Poland,PLN,Communication Services,Entertainment,
158,RBW.WA,Warsaw,Poland,PLN,Consumer Cyclical,Travel Services,410
159,MFO.WA,Warsaw,Poland,PLN,Basic Materials,Steel,294
160,MRB.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,775
161,LTX.WA,Warsaw,Poland,PLN,Industrials,Building Products & Equipment,794
162,ULM.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,413
163,KPL.WA,Warsaw,Poland,PLN,Communication Services,Broadcasting,132
164,GRN.WA,Warsaw,Poland,PLN,Technology,Electronics & Computer Distribution,706
165,INP.WA,Warsaw,Poland,PLN,Real Estate,Real Estate—Development,276
166,GLC.WA,Warsaw,Poland,PLN,Consumer Defensive,Household & Personal Products,644
167,AGO.WA,Warsaw,Poland,PLN,Communication Services,Publishing,"2,323"
168,LKD.WA,Warsaw,Poland,PLN,Real Estate,Real Estate—Development,
169,ACG.WA,Warsaw,Poland,PLN,Consumer Cyclical,Auto Parts,
170,UNI.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,"1,624"
171,CIG.WA,Warsaw,Poland,PLN,Communication Services,Electronic Gaming & Multimedia,156
172,OVO.WA,Warsaw,Ukraine,PLN,Consumer Defensive,Farm Products,"1,543"
173,SGN.WA,Warsaw,Poland,PLN,Technology,Information Technology Services,823
174,MVP.WA,Warsaw,Poland,PLN,Real Estate,Real Estate—Development,
175,CMP.WA,Warsaw,Poland,PLN,Technology,Information Technology Services,"1,217"
176,INK.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,854
177,RFK.WA,Warsaw,Poland,PLN,Industrials,Specialty Industrial Machinery,"1,611"
178,PUE.WA,Warsaw,Poland,PLN,Industrials,Electrical Equipment & Parts,"2,342"
179,SPR.WA,Warsaw,Poland,PLN,Technology,Information Technology Services,300
180,OEX.WA,Warsaw,Poland,PLN,Communication Services,Telecom Services,"1,395"
181,GCN.WA,Warsaw,Poland,PLN,Consumer Cyclical,Auto Parts,30
182,ACT.WA,Warsaw,Poland,PLN,Technology,Computer Hardware,329
183,SNT.WA,Warsaw,Poland,PLN,Healthcare,Medical Devices,132
184,BML.WA,Warsaw,Poland,PLN,Healthcare,Biotechnology,224
185,QRS.WA,Warsaw,Poland,PLN,Financial Services,Asset Management,21
186,KRI.WA,Warsaw,Poland,PLN,Financial Services,Asset Management,537
187,FER.WA,Warsaw,Poland,PLN,Basic Materials,Steel,484
188,DEK.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,224
189,VOT.WA,Warsaw,Poland,PLN,Industrials,Specialty Business Services,308
190,STF.WA,Warsaw,Poland,PLN,Industrials,Industrial Distribution,542
191,GTN.WA,Warsaw,Poland,PLN,Financial Services,Banks—Regional,"2,077"
192,WXF.WA,Warsaw,Austria,PLN,Real Estate,Real Estate Services,201
193,BBT.WA,Warsaw,Poland,PLN,Communication Services,Electronic Gaming & Multimedia,203
194,GOB.WA,Warsaw,Poland,PLN,Consumer Defensive,Farm Products,
195,MCR.WA,Warsaw,Poland,PLN,Industrials,Security & Protection Services,846
196,ETL.WA,Warsaw,Poland,PLN,Communication Services,Telecom Services,429
197,SKH.WA,Warsaw,Poland,PLN,Financial Services,Asset Management,103
198,BOW.WA,Warsaw,Poland,PLN,Basic Materials,Steel,392
199,WAS.WA,Warsaw,Poland,PLN,Communication Services,Telecom Services,"1,200"
200,GKI.WA,Warsaw,Poland,PLN,Financial Services,Asset Management,777
201,KVT.WA,Warsaw,Poland,PLN,Consumer Defensive,Beverages—Non-Alcoholic,315
202,PTG.WA,Warsaw,Poland,PLN,Healthcare,Biotechnology,
203,GRX.WA,Warsaw,Australia,PLN,Basic Materials,Coking Coal,
204,BCS.WA,Warsaw,Poland,PLN,Communication Services,Electronic Gaming & Multimedia,
205,IFI.WA,Warsaw,Poland,PLN,Technology,Information Technology Services,
206,ALG.WA,Warsaw,Poland,PLN,Communication Services,Electronic Gaming & Multimedia,64
207,ATD.WA,Warsaw,Poland,PLN,Technology,Information Technology Services,348
208,TRK.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,"2,253"
209,APN.WA,Warsaw,Poland,PLN,Technology,Scientific & Technical Instruments,461
210,RES.WA,Warsaw,Estonia,PLN,Industrials,Engineering & Construction,2
211,DAD.WA,Warsaw,Poland,PLN,Consumer Cyclical,Internet Retail,65
212,RPC.WA,Warsaw,Poland,PLN,Basic Materials,Building Materials,
213,CNT.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,33
214,SON.WA,Warsaw,Poland,PLN,Technology,Scientific & Technical Instruments,314
215,ALL.WA,Warsaw,Poland,PLN,Technology,Software—Infrastructure,430
216,NVA.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,152
217,MSW.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,"1,465"
218,CPR.WA,Warsaw,Poland,PLN,Industrials,Building Products & Equipment,173
219,SFG.WA,Warsaw,Estonia,PLN,Consumer Cyclical,Apparel Manufacturing,"1,602"
220,CDL.WA,Warsaw,Poland,PLN,Consumer Cyclical,Apparel Retail,"1,445"
221,PPS.WA,Warsaw,Poland,PLN,Consumer Defensive,Packaged Foods,482
222,ODL.WA,Warsaw,Poland,PLN,Industrials,Metal Fabrication,328
223,PMP.WA,Warsaw,Poland,PLN,Consumer Defensive,Packaged Foods,926
224,KPD.WA,Warsaw,Poland,PLN,Basic Materials,Lumber & Wood Production,"1,103"
225,OTS.WA,Warsaw,Poland,PLN,Industrials,Integrated Freight & Logistics,"1,870"
226,SNX.WA,Warsaw,Poland,PLN,Technology,Solar,268
227,INL.WA,Warsaw,Poland,PLN,Technology,Scientific & Technical Instruments,"1,500"
228,SWG.WA,Warsaw,Poland,PLN,Industrials,Specialty Industrial Machinery,739
229,SUW.WA,Warsaw,Poland,PLN,Consumer Cyclical,Packaging & Containers,283
230,PUR.WA,Warsaw,Poland,PLN,Healthcare,Biotechnology,96
231,MSZ.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,
232,RNC.WA,Warsaw,Poland,PLN,Financial Services,Capital Markets,
233,XTP.WA,Warsaw,Poland,PLN,Technology,Electronic Components,33
234,AGT.WA,Warsaw,Cyprus,PLN,Consumer Defensive,Farm Products,"1,779"
235,MDI.WA,Warsaw,Poland,PLN,Utilities,Utilities—Independent Power Producers,52
236,MPH.WA,Warsaw,Poland,PLN,Healthcare,Drug Manufacturers—Specialty & Generic,
237,LEN.WA,Warsaw,Poland,PLN,Industrials,Electrical Equipment & Parts,176
238,PGV.WA,Warsaw,Poland,PLN,Industrials,Metal Fabrication,2
239,ULG.WA,Warsaw,Poland,PLN,Communication Services,Electronic Gaming & Multimedia,
240,ATL.WA,Warsaw,Guernsey,PLN,Financial Services,Asset Management,184
241,CPD.WA,Warsaw,Poland,PLN,Real Estate,Real Estate—Diversified,
242,ART.WA,Warsaw,Poland,PLN,Communication Services,Electronic Gaming & Multimedia,88
243,WIK.WA,Warsaw,Poland,PLN,Real Estate,Real Estate—Development,47
244,VTI.WA,Warsaw,Poland,PLN,Financial Services,Asset Management,70
245,TRR.WA,Warsaw,Poland,PLN,Basic Materials,Building Materials,178
246,ZMT.WA,Warsaw,Poland,PLN,Basic Materials,Steel,775
247,GIG.WA,Warsaw,Poland,PLN,Industrials,Staffing & Employment Services,154
248,BMX.WA,Warsaw,Poland,PLN,Healthcare,Diagnostics & Research,110
249,HDR.WA,Warsaw,Poland,PLN,Consumer Cyclical,Auto Parts,
250,OPM.WA,Warsaw,Poland,PLN,Technology,Information Technology Services,152
251,DEL.WA,Warsaw,Poland,PLN,Consumer Defensive,Household & Personal Products,"1,525"
252,CRM.WA,Warsaw,Poland,PLN,Technology,Scientific & Technical Instruments,209
253,ICE.WA,Warsaw,Poland,PLN,Healthcare,Medical Devices,
254,IMS.WA,Warsaw,Poland,PLN,Communication Services,Advertising Agencies,57
255,PWX.WA,Warsaw,Poland,PLN,Basic Materials,Specialty Chemicals,238
256,APE.WA,Warsaw,Poland,PLN,Industrials,Specialty Industrial Machinery,364
257,OTM.WA,Warsaw,Poland,PLN,Consumer Defensive,Packaged Foods,646
258,IZS.WA,Warsaw,Poland,PLN,Basic Materials,Steel,
259,EAH.WA,Warsaw,Poland,PLN,Consumer Cyclical,Apparel Manufacturing,114
260,VIN.WA,Warsaw,Poland,PLN,Industrials,Specialty Business Services,116
261,MON.WA,Warsaw,Poland,PLN,Consumer Cyclical,Apparel Manufacturing,"2,158"
262,IPE.WA,Warsaw,Poland,PLN,Financial Services,Capital Markets,255
263,BRG.WA,Warsaw,Poland,PLN,Technology,Consumer Electronics,81
264,KGL.WA,Warsaw,Poland,PLN,Basic Materials,Specialty Chemicals,894
265,KMP.WA,Warsaw,Poland,PLN,Basic Materials,Paper & Paper Products,354
266,MSP.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,283
267,ZUE.WA,Warsaw,Poland,PLN,Industrials,Infrastructure Operations,673
268,PRM.WA,Warsaw,Poland,PLN,Industrials,Engineering & Construction,394
269,RAF.WA,Warsaw,Poland,PLN,Industrials,Tools & Accessories,498
270,HEL.WA,Warsaw,Poland,PLN,Consumer Defensive,Packaged Foods,
271,PHR.WA,Warsaw,Poland,PLN,Healthcare,Biotechnology,21
272,TRN.WA,Warsaw,Poland,PLN,Industrials,Trucking,332
273,MAK.WA,Warsaw,Poland,PLN,Consumer Defensive,Packaged Foods,203
274,ELT.WA,Warsaw,Poland,PLN,Industrials,Electrical Equipment & Parts,429
275,WOJ.WA,Warsaw,Poland,PLN,Consumer Cyclical,Footwear & Accessories,"1,073"
276,FEE.WA,Warsaw,Poland,PLN,Industrials,Farm & Heavy Construction Machinery,168
277,SES.WA,Warsaw,Poland,PLN,Industrials,Specialty Business Services,211
278,CLE.WA,Warsaw,Luxembourg,PLN,Energy,Thermal Coal,132
279,INV.WA,Warsaw,Poland,PLN,Financial Services,Capital Markets,4
280,LBT.WA,Warsaw,Poland,PLN,Industrials,Building Products & Equipment,387
281,NTT.WA,Warsaw,Poland,PLN,Technology,Computer Hardware,141
282,SVRS.WA,Warsaw,United States,PLN,Technology,Software—Application,33
283,RNK.WA,Warsaw,Poland,PLN,Real Estate,Real Estate—Diversified,58
284,KCI.WA,Warsaw,Poland,PLN,Real Estate,Real Estate—Development,61
285,ALI.WA,Warsaw,Poland,PLN,Financial Services,Asset Management,48
286,PRT.WA,Warsaw,Poland,PLN,Consumer Cyclical,Footwear & Accessories,574
287,RLP.WA,Warsaw,Poland,PLN,Industrials,Electrical Equipment & Parts,701
288,SEK.WA,Warsaw,Poland,PLN,Consumer Defensive,Packaged Foods,
289,K2H.WA,Warsaw,Poland,PLN,Technology,Software—Application,350
290,SWD.WA,Warsaw,Poland,PLN,Healthcare,Medical Care Facilities,56
291,4FM.WA,Warsaw,Poland,PLN,Communication Services,Broadcasting,
292,B24.WA,Warsaw,Poland,PLN,Technology,Software—Application,19
293,MWT.WA,Warsaw,Poland,PLN,Financial Services,Credit Services,
