,tick,exchange,country_name,currency,sector,industry,fulltime_employees
2883,UJAAS.NS,NSE,India,INR,Technology,Solar,105
2884,KMSUGAR.BO,BSE,India,INR,,,
2885,CENTEXT.NS,NSE,India,INR,Basic Materials,Aluminum,427
2886,VJTFEDU.BO,BSE,India,INR,,,
2887,PANACHE.NS,NSE,India,INR,Technology,Communication Equipment,48
2888,SMARTLINK.BO,BSE,India,INR,,,
2889,JYOTIRES.BO,BSE,India,INR,,,
2890,SUPERHOUSE.BO,BSE,India,INR,,,
2891,TPLPLASTEH.NS,NSE,India,INR,,,
2892,SCANSTL.BO,BSE,India,INR,,,
2893,VERITAS.BO,BSE,India,INR,,,
2894,POLSON.BO,BSE,India,INR,,,
2895,VIPULORG.BO,BSE,India,INR,,,
2896,NDL.BO,BSE,India,INR,,,
2897,WEIZMANIND.NS,NSE,India,INR,Consumer Cyclical,Textile Manufacturing,
2898,JMTAUTOLTD.NS,NSE,India,INR,Consumer Cyclical,Auto Parts,597
2899,PKTEA.NS,NSE,India,INR,Consumer Defensive,Farm Products,"1,368"
2900,DGCONTENT.NS,NSE,India,INR,Communication Services,Internet Content & Information,26
2901,SAKHTISUG.BO,BSE,India,INR,,,
2902,WELINV.BO,BSE,India,INR,,,
2903,UTTAMSTL.BO,BSE,India,INR,,,
2904,SHRGLTR.BO,BSE,India,INR,,,
2905,MAWANASUG.BO,BSE,India,INR,,,
2906,FMNL.BO,BSE,India,INR,,,
2907,COCHINM.BO,BSE,India,INR,,,
2908,ZSARACOM.BO,BSE,India,INR,,,
2909,SUNDRMBRAK.BO,BSE,India,INR,,,
2910,AKSHOPTFBR.BO,BSE,India,INR,,,
2911,AROGRANITE.NS,NSE,India,INR,Industrials,Building Products & Equipment,296
2912,SUNSHIEL.BO,BSE,India,INR,,,
2913,WANBURY.BO,BSE,India,INR,,,
2914,ARNOLD.BO,BSE,India,INR,,,
2915,SONAMCLOCK.NS,NSE,India,INR,Consumer Cyclical,"Furnishings, Fixtures & Appliances",356
2916,LUDLOWJUT.BO,BSE,India,INR,,,
2917,SAKTHIFIN.BO,BSE,India,INR,,,
2918,TAINWALCHM.NS,NSE,India,INR,Basic Materials,Specialty Chemicals,45
2919,PASUPTAC.BO,BSE,India,INR,,,
2920,FORTISMLR.BO,BSE,India,INR,,,
2921,NILACHAL.BO,BSE,India,INR,,,
2922,INDIANVSH.BO,BSE,India,INR,,,
2923,OMAXAUTO.BO,BSE,India,INR,,,
2924,BANG.NS,NSE,India,INR,Consumer Cyclical,Apparel Manufacturing,154
2925,AGARIND.BO,BSE,India,INR,,,
2926,NITIRAJ.NS,NSE,India,INR,Technology,Scientific & Technical Instruments,359
2927,WINDMACHIN.BO,BSE,India,INR,,,
2928,KAIRA.BO,BSE,India,INR,,,
2929,RANASUG.BO,BSE,India,INR,,,
2930,DHRUV.NS,NSE,India,INR,Industrials,Engineering & Construction,257
2931,CELEBRITY.NS,NSE,India,INR,Consumer Cyclical,Apparel Manufacturing,"3,266"
2932,GOODLUCK.BO,BSE,India,INR,,,
2933,ALPA.BO,BSE,India,INR,,,
2934,BPL.BO,BSE,India,INR,,,
