,tick,exchange,country_name,currency,sector,industry,fulltime_employees
431,NWC.TO,Toronto,Gibraltar,CAD,Consumer Defensive,Grocery Stores,"6,939"
432,ERO.TO,Toronto,Canada,CAD,Basic Materials,Copper,"2,457"
433,EIF.TO,Toronto,Canada,CAD,Industrials,Airlines,
434,EFR.TO,Toronto,United States,CAD,Energy,Uranium,94
435,AX-UN.TO,Toronto,Canada,CAD,Real Estate,REIT—Diversified,206
436,SII.TO,Toronto,Canada,CAD,Financial Services,Asset Management,157
437,LEV.TO,Toronto,Canada,CAD,Industrials,Farm & Heavy Construction Machinery,950
438,HWX.TO,Toronto,Canada,CAD,Energy,Oil & Gas E&P,18
439,TFPM-U.TO,Toronto,Canada,USD,,,
440,SIL.TO,Toronto,Canada,CAD,Basic Materials,Other Precious Metals & Mining,
441,HCG.TO,Toronto,Canada,CAD,Financial Services,Mortgage Finance,777
442,DML.TO,Toronto,Canada,CAD,Energy,Uranium,
443,DND.TO,Toronto,Canada,CAD,Technology,Software—Infrastructure,
444,ECN.TO,Toronto,United States,CAD,Financial Services,Credit Services,400
445,CRON.TO,Toronto,Canada,CAD,Healthcare,Drug Manufacturers—Specialty & Generic,
446,MRC.TO,Toronto,Canada,CAD,Real Estate,Real Estate—Diversified,
447,TCL-A.TO,Toronto,Canada,CAD,Industrials,Specialty Business Services,
448,DPM.TO,Toronto,Canada,CAD,Basic Materials,Gold,
449,OSK.TO,Toronto,Canada,CAD,Basic Materials,Gold,193
450,NGD.TO,Toronto,Canada,CAD,Basic Materials,Gold,
451,TCL-B.TO,Toronto,Canada,CAD,Industrials,Specialty Business Services,
452,LNF.TO,Toronto,Canada,CAD,Consumer Cyclical,Specialty Retail,"8,434"
453,FVI.TO,Toronto,Canada,CAD,Basic Materials,Silver,
454,SFTC.TO,Toronto,Canada,CAD,Technology,Information Technology Services,"1,800"
455,SLS.TO,Toronto,Canada,CAD,Basic Materials,Other Precious Metals & Mining,
456,NFG.V,TSXV,Canada,CAD,Basic Materials,Gold,
457,OLA.TO,Toronto,Canada,CAD,Basic Materials,Gold,124
458,PMZ-UN.TO,Toronto,Canada,CAD,Real Estate,REIT—Retail,314
459,JWEL.TO,Toronto,Canada,CAD,Consumer Defensive,Packaged Foods,
