,tick,exchange,country_name,currency,sector,industry,fulltime_employees
787,1184.HK,HKSE,Hong Kong,HKD,Technology,Electronic Components,450
788,1282.HK,HKSE,Hong Kong,HKD,Industrials,Conglomerates,984
789,6633.HK,HKSE,China,HKD,Communication Services,Electronic Gaming & Multimedia,432
790,2130.HK,HKSE,Hong Kong,HKD,Industrials,Integrated Freight & Logistics,622
791,3788.HK,HKSE,China,HKD,Basic Materials,Steel,"1,725"
792,3600.HK,HKSE,Hong Kong,HKD,Healthcare,Medical Instruments & Supplies,"6,596"
793,1729.HK,HKSE,Hong Kong,HKD,Industrials,Electrical Equipment & Parts,"2,851"
794,0400.HK,HKSE,China,HKD,Technology,Electronics & Computer Distribution,515
795,2225.HK,HKSE,Hong Kong,HKD,Industrials,Staffing & Employment Services,445
796,6158.HK,HKSE,China,HKD,Real Estate,Real Estate—Development,"1,906"
797,6819.HK,HKSE,United States,HKD,Healthcare,Health Information Services,141
798,0194.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate—Development,441
799,6909.HK,HKSE,China,HKD,Consumer Cyclical,Auto & Truck Dealerships,"1,320"
800,0340.HK,HKSE,Hong Kong,HKD,Basic Materials,Gold,205
801,0610.HK,HKSE,Hong Kong,HKD,Industrials,Engineering & Construction,"3,374"
802,3700.HK,HKSE,Greenland,HKD,Communication Services,Internet Content & Information,"2,297"
803,1639.HK,HKSE,China,HKD,Technology,Electronic Components,"1,783"
804,0547.HK,HKSE,Hong Kong,HKD,Communication Services,Entertainment,"1,132"
805,6820.HK,HKSE,China,HKD,Communication Services,Electronic Gaming & Multimedia,"1,362"
806,0750.HK,HKSE,Hong Kong,HKD,Technology,Solar,"1,700"
807,0332.HK,HKSE,Hong Kong,HKD,Energy,Oil & Gas Refining & Marketing,400
808,0860.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Luxury Goods,193
809,0838.HK,HKSE,Hong Kong,HKD,Industrials,Metal Fabrication,"10,229"
810,0626.HK,HKSE,Hong Kong,HKD,Financial Services,Banks—Regional,"1,260"
811,1599.HK,HKSE,Hong Kong,HKD,Industrials,Engineering & Construction,"4,403"
812,6978.HK,HKSE,China,HKD,Healthcare,Biotechnology,515
813,8328.HK,HKSE,Hong Kong,HKD,Industrials,Electrical Equipment & Parts,364
814,0025.HK,HKSE,Hong Kong,HKD,Industrials,Conglomerates,"3,700"
815,0716.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Packaging & Containers,
816,0695.HK,HKSE,Hong Kong,HKD,Basic Materials,Building Materials,232
817,2698.HK,HKSE,China,HKD,Consumer Cyclical,Textile Manufacturing,"40,000"
818,3818.HK,HKSE,China,HKD,Consumer Cyclical,Apparel Manufacturing,627
819,0989.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate—Development,239
820,2125.HK,HKSE,China,HKD,Communication Services,Entertainment,55
821,1501.HK,HKSE,China,HKD,Healthcare,Medical Instruments & Supplies,"1,189"
822,2219.HK,HKSE,China,HKD,Healthcare,Medical Care Facilities,"1,788"
823,0818.HK,HKSE,Hong Kong,HKD,Technology,Software—Infrastructure,"2,759"
824,3393.HK,HKSE,Hong Kong,HKD,Industrials,Electrical Equipment & Parts,"3,578"
825,0709.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Apparel Retail,"5,900"
826,1660.HK,HKSE,Hong Kong,HKD,Industrials,Industrial Distribution,169
827,2369.HK,HKSE,China,HKD,Technology,Consumer Electronics,546
828,1608.HK,HKSE,Hong Kong,HKD,Industrials,Electrical Equipment & Parts,623
829,1427.HK,HKSE,China,HKD,Real Estate,Real Estate—Diversified,
830,3718.HK,HKSE,Hong Kong,HKD,Industrials,Waste Management,"42,175"
831,2798.HK,HKSE,China,HKD,Basic Materials,Coking Coal,"3,098"
832,0230.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate—Development,"1,250"
833,0147.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate—Development,210
834,9616.HK,HKSE,China,HKD,Consumer Defensive,Education & Training Services,"2,984"
835,1332.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Packaging & Containers,506
836,0050.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate—Diversified,200
837,2191.HK,HKSE,Hong Kong,HKD,,,
838,2393.HK,HKSE,China,HKD,Healthcare,Medical Devices,"1,054"
839,1862.HK,HKSE,China,HKD,Real Estate,Real Estate—Development,"2,996"
840,2368.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Apparel Manufacturing,"13,000"
841,6668.HK,HKSE,China,HKD,Real Estate,Real Estate Services,409
842,1977.HK,HKSE,Hong Kong,HKD,Industrials,Engineering & Construction,"2,559"
843,3300.HK,HKSE,Hong Kong,HKD,Basic Materials,Building Materials,"3,436"
844,0159.HK,HKSE,Hong Kong,HKD,Basic Materials,Other Industrial Metals & Mining,9
845,3989.HK,HKSE,Hong Kong,HKD,Industrials,Waste Management,"5,175"
846,0438.HK,HKSE,China,HKD,Technology,Solar,"1,707"
847,6908.HK,HKSE,China,HKD,Industrials,Electrical Equipment & Parts,134
848,8083.HK,HKSE,Hong Kong,HKD,Technology,Software—Application,"4,358"
849,0863.HK,HKSE,Hong Kong,HKD,Technology,Software—Application,239
850,2207.HK,HKSE,China,HKD,Real Estate,Real Estate Services,"5,441"
851,0259.HK,HKSE,Hong Kong,HKD,Technology,Electronic Components,
852,2101.HK,HKSE,China,HKD,Consumer Cyclical,Internet Retail,702
853,2355.HK,HKSE,China,HKD,Industrials,Engineering & Construction,"6,629"
854,3378.HK,HKSE,China,HKD,Industrials,Marine Shipping,"7,212"
855,8137.HK,HKSE,Hong Kong,HKD,Industrials,Electrical Equipment & Parts,238
856,1665.HK,HKSE,Malaysia,HKD,Industrials,Specialty Industrial Machinery,689
857,1442.HK,HKSE,Malaysia,HKD,Industrials,Integrated Freight & Logistics,574
858,0408.HK,HKSE,Hong Kong,HKD,Basic Materials,Specialty Chemicals,"3,541"
859,1428.HK,HKSE,Hong Kong,HKD,Financial Services,Capital Markets,259
860,2722.HK,HKSE,China,HKD,Industrials,Specialty Industrial Machinery,"7,692"
861,0255.HK,HKSE,Hong Kong,HKD,Industrials,Metal Fabrication,"3,300"
862,1140.HK,HKSE,Hong Kong,HKD,Financial Services,Asset Management,17
863,0029.HK,HKSE,Hong Kong,HKD,Real Estate,Real Estate Services,50
864,2205.HK,HKSE,China,HKD,Real Estate,Real Estate Services,"1,803"
865,0331.HK,HKSE,Hong Kong,HKD,Industrials,Engineering & Construction,"11,818"
866,6933.HK,HKSE,China,HKD,Communication Services,Electronic Gaming & Multimedia,94
867,1846.HK,HKSE,Germany,HKD,Healthcare,Medical Care Facilities,
868,1899.HK,HKSE,China,HKD,Consumer Cyclical,Auto Parts,"7,900"
869,0511.HK,HKSE,Hong Kong,HKD,Communication Services,Broadcasting,"3,870"
870,0607.HK,HKSE,Hong Kong,HKD,Industrials,Specialty Industrial Machinery,"8,409"
871,1221.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Lodging,398
872,6093.HK,HKSE,China,HKD,Real Estate,Real Estate Services,"3,440"
873,1588.HK,HKSE,China,HKD,Technology,Software—Application,"1,289"
874,0617.HK,HKSE,Hong Kong,HKD,Consumer Cyclical,Lodging,"1,640"
875,1593.HK,HKSE,China,HKD,Consumer Defensive,Education & Training Services,"1,550"
876,1061.HK,HKSE,China,HKD,Healthcare,Drug Manufacturers—Specialty & Generic,"1,379"
877,0603.HK,HKSE,Hong Kong,HKD,Energy,Oil & Gas Refining & Marketing,"4,704"
878,0471.HK,HKSE,Hong Kong,HKD,Technology,Electronics & Computer Distribution,23
879,2779.HK,HKSE,China,HKD,Consumer Defensive,Education & Training Services,"1,942"
880,2111.HK,HKSE,China,HKD,Consumer Cyclical,Textile Manufacturing,"8,957"
881,1045.HK,HKSE,Hong Kong,HKD,Communication Services,Telecom Services,110
882,1321.HK,HKSE,China,HKD,Real Estate,Real Estate—Development,"1,630"
883,6622.HK,HKSE,China,HKD,Healthcare,Biotechnology,238
884,8075.HK,HKSE,Hong Kong,HKD,Communication Services,Entertainment,145
885,0832.HK,HKSE,China,HKD,Real Estate,Real Estate—Development,
886,1341.HK,HKSE,Hong Kong,HKD,Industrials,Rental & Leasing Services,137
