,tick,exchange,country_name,currency,sector,industry,fulltime_employees
122,BUCIM.IS,Istanbul,Turkey,TRY,Basic Materials,Building Materials,893
123,HLGYO.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Diversified,42
124,TSPOR.IS,Istanbul,Turkey,TRY,Communication Services,Broadcasting,194
125,DGGYO.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Diversified,13
126,ANSGR.IS,Istanbul,Turkey,TRY,Financial Services,Insurance—Diversified,"1,436"
127,FENER.IS,Istanbul,Turkey,TRY,Communication Services,Entertainment,539
128,ANGEN.IS,Istanbul,Turkey,TRY,Healthcare,Medical Instruments & Supplies,
129,INVEO.IS,Istanbul,Turkey,TRY,Financial Services,Capital Markets,19
130,KERVT.IS,Istanbul,Turkey,TRY,Consumer Defensive,Packaged Foods,"1,565"
131,PARSN.IS,Istanbul,Turkey,TRY,Industrials,Specialty Industrial Machinery,"1,210"
132,BFREN.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Auto Parts,146
133,GOODY.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Auto Parts,"1,615"
134,TIRE.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Packaging & Containers,801
135,ALBRK.IS,Istanbul,Turkey,TRY,Financial Services,Banks—Regional,"2,943"
136,ISFIN.IS,Istanbul,Turkey,TRY,Financial Services,Credit Services,255
137,KAREL.IS,Istanbul,Turkey,TRY,Technology,Communication Equipment,"3,277"
138,ARMDA.IS,Istanbul,Turkey,TRY,Technology,Electronics & Computer Distribution,173
139,KLKIM.IS,Istanbul,Turkey,TRY,Basic Materials,Specialty Chemicals,399
140,POLHO.IS,Istanbul,Turkey,TRY,Basic Materials,Specialty Chemicals,"1,306"
141,SONME.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Textile Manufacturing,7
142,EGPRO.IS,Istanbul,Turkey,TRY,Industrials,Building Products & Equipment,"1,020"
143,BOSSA.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Textile Manufacturing,"1,351"
144,ALGYO.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Diversified,3
145,CMENT.IS,Istanbul,Turkey,TRY,Basic Materials,Building Materials,773
146,TMSN.IS,Istanbul,Turkey,TRY,Industrials,Farm & Heavy Construction Machinery,536
147,ATATP.IS,Istanbul,Turkey,TRY,Technology,Software—Infrastructure,301
148,CEMTS.IS,Istanbul,Turkey,TRY,Basic Materials,Steel,475
149,TUKAS.IS,Istanbul,Turkey,TRY,Consumer Defensive,Packaged Foods,392
150,MRSHL.IS,Istanbul,Turkey,TRY,Basic Materials,Specialty Chemicals,235
151,VAKKO.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Apparel Manufacturing,"2,473"
152,ERBOS.IS,Istanbul,Turkey,TRY,Industrials,Metal Fabrication,312
153,GEDIK.IS,Istanbul,Turkey,TRY,Financial Services,Capital Markets,553
154,EGGUB.IS,Istanbul,Turkey,TRY,Basic Materials,Agricultural Inputs,
155,KONKA.IS,Istanbul,Turkey,TRY,Basic Materials,Paper & Paper Products,
156,NATEN.IS,Istanbul,Turkey,TRY,Utilities,Utilities—Renewable,96
157,POLTK.IS,Istanbul,Turkey,TRY,Basic Materials,Specialty Chemicals,60
158,VKGYO.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Diversified,39
159,SKBNK.IS,Istanbul,Turkey,TRY,Financial Services,Banks—Regional,"3,554"
160,AKGRT.IS,Istanbul,Turkey,TRY,Financial Services,Insurance—Diversified,672
161,YATAS.IS,Istanbul,Turkey,TRY,Consumer Cyclical,"Furnishings, Fixtures & Appliances","3,236"
162,KUTPO.IS,Istanbul,Turkey,TRY,Consumer Cyclical,"Furnishings, Fixtures & Appliances","1,529"
163,RAYSG.IS,Istanbul,Turkey,TRY,Financial Services,Insurance—Diversified,303
164,OLMK.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Packaging & Containers,805
165,BAGFS.IS,Istanbul,Turkey,TRY,Basic Materials,Agricultural Inputs,333
166,INDES.IS,Istanbul,Turkey,TRY,Technology,Computer Hardware,462
167,DARDL.IS,Istanbul,Turkey,TRY,Consumer Defensive,Packaged Foods,"1,267"
168,GLYHO.IS,Istanbul,Turkey,TRY,Industrials,Conglomerates,"1,401"
169,AKSGY.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Diversified,241
170,RYGYO.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Industrial,9
171,AKMGY.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Retail,6
172,GLCVY.IS,Istanbul,Turkey,TRY,Financial Services,Asset Management,
173,NUGYO.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Diversified,49
174,FMIZP.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Auto Parts,59
175,GSRAY.IS,Istanbul,Turkey,TRY,Communication Services,Entertainment,600
176,TATGD.IS,Istanbul,Turkey,TRY,Consumer Defensive,Packaged Foods,426
177,HEDEF.IS,Istanbul,Turkey,TRY,Financial Services,Asset Management,
178,YBTAS.IS,Istanbul,Turkey,TRY,Basic Materials,Building Materials,85
179,AYCES.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Resorts & Casinos,152
180,VAKFN.IS,Istanbul,Turkey,TRY,Industrials,Rental & Leasing Services,76
181,HTTBT.IS,Istanbul,Turkey,TRY,Technology,Software—Application,
182,ISBIR.IS,Istanbul,Turkey,TRY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",836
183,KLGYO.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Diversified,60
184,TKNSA.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Specialty Retail,"2,303"
185,EGSER.IS,Istanbul,Turkey,TRY,Industrials,Building Products & Equipment,"1,151"
186,AFYON.IS,Istanbul,Turkey,TRY,Basic Materials,Building Materials,114
187,ULUUN.IS,Istanbul,Turkey,TRY,Consumer Defensive,Packaged Foods,381
188,GSDHO.IS,Istanbul,Turkey,TRY,Financial Services,Asset Management,108
189,TRCAS.IS,Istanbul,Turkey,TRY,Utilities,Utilities—Independent Power Producers,
190,TURGG.IS,Istanbul,Turkey,TRY,Real Estate,Real Estate—Development,5
191,MEDTR.IS,Istanbul,Turkey,TRY,Healthcare,Medical Devices,632
192,KRSTL.IS,Istanbul,Turkey,TRY,Consumer Defensive,Beverages—Non-Alcoholic,110
193,MAALT.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Lodging,4
194,BASCM.IS,Istanbul,Turkey,TRY,Basic Materials,Building Materials,328
195,ALKA.IS,Istanbul,Turkey,TRY,Basic Materials,Paper & Paper Products,208
196,ARENA.IS,Istanbul,Turkey,TRY,Technology,Electronics & Computer Distribution,277
197,VERTU.IS,Istanbul,Turkey,TRY,Financial Services,Asset Management,5
198,SANKO.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Textile Manufacturing,71
199,INFO.IS,Istanbul,Turkey,TRY,Financial Services,Capital Markets,237
200,MIPAZ.IS,Istanbul,Turkey,TRY,Industrials,Conglomerates,2
201,AKENR.IS,Istanbul,Turkey,TRY,Utilities,Utilities—Regulated Electric,269
202,RYSAS.IS,Istanbul,Turkey,TRY,Industrials,Integrated Freight & Logistics,9
203,NETAS.IS,Istanbul,Turkey,TRY,Technology,Communication Equipment,"2,171"
204,HURGZ.IS,Istanbul,Turkey,TRY,Communication Services,Publishing,"1,340"
205,PAGYO.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Retail,41
206,KAPLM.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Packaging & Containers,219
207,PETUN.IS,Istanbul,Turkey,TRY,Consumer Defensive,Packaged Foods,823
208,PNSUT.IS,Istanbul,Turkey,TRY,Consumer Defensive,Packaged Foods,"1,162"
209,YKSLN.IS,Istanbul,Turkey,TRY,Basic Materials,Steel,45
210,INTEM.IS,Istanbul,Turkey,TRY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
211,ALCTL.IS,Istanbul,Turkey,TRY,Technology,Communication Equipment,
212,BLCYT.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Textile Manufacturing,539
213,MERIT.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Resorts & Casinos,30
214,UNLU.IS,Istanbul,Turkey,TRY,Financial Services,Asset Management,476
215,SNPAM.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Textile Manufacturing,103
216,ATEKS.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Textile Manufacturing,555
217,DYOBY.IS,Istanbul,Turkey,TRY,Basic Materials,Specialty Chemicals,916
218,GARFA.IS,Istanbul,Turkey,TRY,Financial Services,Credit Services,120
219,BJKAS.IS,Istanbul,Turkey,TRY,Communication Services,Entertainment,328
220,BIZIM.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Department Stores,"2,597"
221,BSOKE.IS,Istanbul,Turkey,TRY,Basic Materials,Building Materials,343
222,AKSUE.IS,Istanbul,Turkey,TRY,Utilities,Utilities—Renewable,16
223,CEMAS.IS,Istanbul,Turkey,TRY,Industrials,Metal Fabrication,514
224,UTPYA.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Lodging,10
225,PRKME.IS,Istanbul,Turkey,TRY,Energy,Thermal Coal,51
226,DZGYO.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Diversified,
227,DOBUR.IS,Istanbul,Turkey,TRY,Communication Services,Publishing,174
228,UFUK.IS,Istanbul,Turkey,TRY,Industrials,Rental & Leasing Services,2
229,BRLSM.IS,Istanbul,Turkey,TRY,Industrials,Engineering & Construction,417
230,ARDYZ.IS,Istanbul,Turkey,TRY,Technology,Software—Infrastructure,82
231,KATMR.IS,Istanbul,Turkey,TRY,Industrials,Farm & Heavy Construction Machinery,
232,KLMSN.IS,Istanbul,Turkey,TRY,Industrials,Specialty Industrial Machinery,"1,617"
233,DGNMO.IS,Istanbul,Turkey,TRY,Consumer Cyclical,"Furnishings, Fixtures & Appliances","2,257"
234,ORMA.IS,Istanbul,Turkey,TRY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",383
235,PNLSN.IS,Istanbul,Turkey,TRY,Industrials,Building Products & Equipment,
236,PEKGY.IS,Istanbul,Turkey,TRY,Real Estate,Real Estate—Development,25
237,SAYAS.IS,Istanbul,Turkey,TRY,Communication Services,Advertising Agencies,212
238,ARSAN.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Textile Manufacturing,870
239,ADESE.IS,Istanbul,Turkey,TRY,Consumer Defensive,Discount Stores,29
240,GENTS.IS,Istanbul,Turkey,TRY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",775
241,GOLTS.IS,Istanbul,Turkey,TRY,Basic Materials,Building Materials,500
242,BEYAZ.IS,Istanbul,Turkey,TRY,Industrials,Rental & Leasing Services,91
243,DITAS.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Auto Parts,346
244,IHLAS.IS,Istanbul,Turkey,TRY,Industrials,Conglomerates,"2,509"
245,IHLGM.IS,Istanbul,Turkey,TRY,Real Estate,Real Estate—Diversified,209
246,BAKAB.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Packaging & Containers,653
247,AGYO.IS,Istanbul,Turkey,TRY,Real Estate,REIT—Diversified,27
248,PENGD.IS,Istanbul,Turkey,TRY,Consumer Defensive,Packaged Foods,180
249,DURDO.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Packaging & Containers,317
250,METRO.IS,Istanbul,Turkey,TRY,Consumer Defensive,Packaged Foods,8
251,CUSAN.IS,Istanbul,Turkey,TRY,Industrials,Building Products & Equipment,644
252,RTALB.IS,Istanbul,Turkey,TRY,Healthcare,Biotechnology,100
253,LUKSK.IS,Istanbul,Turkey,TRY,Consumer Cyclical,Textile Manufacturing,
254,KUYAS.IS,Istanbul,Turkey,TRY,Real Estate,Real Estate—Development,13
255,TLMAN.IS,Istanbul,Turkey,TRY,Industrials,Marine Shipping,176
256,GSDDE.IS,Istanbul,Turkey,TRY,Industrials,Marine Shipping,7
